,id,url,title
182,eZ4Ffa0Qi6Q,https://www.youtube.com/watch?v=eZ4Ffa0Qi6Q,世界観を知ると人は変わる | Anne Crescini | TEDxFukuoka
183,euoT4TA3VNk,https://www.youtube.com/watch?v=euoT4TA3VNk,"「だからこそ」の可能性　Possibilities of ""that's why"" | Mina Tanaka | TEDxDoshishaU"
184,ex7d5B_ogVc,https://www.youtube.com/watch?v=ex7d5B_ogVc,The joys of working in welfare | Motoko Yamada | TEDxSapporoWomen
185,exSjvRBNdbo,https://www.youtube.com/watch?v=exSjvRBNdbo,Beyond sushi | Shuichi Inoue | TEDxKyoto
186,f6c4g90-zw4,https://www.youtube.com/watch?v=f6c4g90-zw4,The journey over yellow envelopes | Jinsuke Mizuno | TEDxHamamatsu
187,fnrni98csOs,https://www.youtube.com/watch?v=fnrni98csOs,私がよく鍵をなくす理由 | Akiyoshi Go | TEDxTakasaki
188,fs3yIjv01R8,https://www.youtube.com/watch?v=fs3yIjv01R8,“Ekkyo” - how to find your best buddy | Toshihiro ICHITANI | TEDxKobe
189,g9npI94ny30,https://www.youtube.com/watch?v=g9npI94ny30,The reason why I pursue glass art | Yukie Kimura | TEDxSapporo
190,gBumdOWWMhY,https://www.youtube.com/watch?v=gBumdOWWMhY,Hope invites | Tsutomu Uematsu | TEDxSapporo
191,gNbvX4QBNOA,https://www.youtube.com/watch?v=gNbvX4QBNOA,Preserve Tsugaru Shamisen | Niya | TEDxSapporo
192,gZfjyzbKscY,https://www.youtube.com/watch?v=gZfjyzbKscY,宇宙のゴミを減らすために  Reducing Space Debris | Miki Ito | TEDxKyoto
193,gffgHgnEhtA,https://www.youtube.com/watch?v=gffgHgnEhtA,The music between traditional and cutting-edge sounds | HAIOKA | TEDxKobe
194,h-qwX4PK7Ik,https://www.youtube.com/watch?v=h-qwX4PK7Ik,芸術の責任 | Allan West | TEDxHimi
195,h3AbRTiub-o,https://www.youtube.com/watch?v=h3AbRTiub-o,共通点を見つける練習 | Homei Miyashita | TEDxMeijiUniversity
196,hvih6jvOkDM,https://www.youtube.com/watch?v=hvih6jvOkDM,Discovering the best turning point  | Kensei Dojima | TEDxAnjo
197,jKPBD3HHU4g,https://www.youtube.com/watch?v=jKPBD3HHU4g,Nonsense machines | Meiwa Denki | TEDxUTokyo
198,jRdHbHdC4tQ,https://www.youtube.com/watch?v=jRdHbHdC4tQ,Bringing a more human approach to community revitalization | Daisaku Kadokawa | TEDxKyoto
199,jTHGqmznr68,https://www.youtube.com/watch?v=jTHGqmznr68,Leadership vs Management | Masao Hirano | TEDxUTokyo
200,jUGTk0-GV4s,https://www.youtube.com/watch?v=jUGTk0-GV4s,"Kanji are story, art, and toy. |Bret Bret Mayer | TEDxHamamatsu"
201,jWDQGTqVMZs,https://www.youtube.com/watch?v=jWDQGTqVMZs,Reinvention of the wheel that leads us to better future | Yamadera Jun | TEDxKobe
202,jgVBvO19VcE,https://www.youtube.com/watch?v=jgVBvO19VcE,How to succeed even under limited circumstances | ShizuokaSeikoGakuin Rugby Team | TEDxHamamatsu
203,joKnKAzYpOM,https://www.youtube.com/watch?v=joKnKAzYpOM,What to do when Both Options are Equally Hard to Give Up | Yoshikazu Suzuki | TEDxHamamatsu
204,k3ZteZsbKWY,https://www.youtube.com/watch?v=k3ZteZsbKWY,Seeing the world in each other colors - a trichromatic mind exercise | Edward SUMOTO | TEDxKobe
205,kPEwmwYt1x4,https://www.youtube.com/watch?v=kPEwmwYt1x4,紛争地で見つめ 直した看護の力 Rethinking  the power of  nursing  in areas of conflict | Yuko Shirakawa | TEDxKyoto
206,kU9LcoHaFLo,https://www.youtube.com/watch?v=kU9LcoHaFLo,Make Wadaiko (Japanese drums) more liberal | BONGA  | TEDxAnjo
207,kgkvBuXAUTI,https://www.youtube.com/watch?v=kgkvBuXAUTI,Hidden capability of mothers | Minako GOUDA | TEDxKobe
208,knrMTJctBbg,https://www.youtube.com/watch?v=knrMTJctBbg,Does your job title fully describe who you are? | Yoshihiro KANEMATSU | TEDxKobe
209,ku6EHu0igME,https://www.youtube.com/watch?v=ku6EHu0igME,発想力より発する力 | The Lesson of the Last Dumpling | Masaya Asai | TEDxSapporo
210,lKY9MCBfrq0,https://www.youtube.com/watch?v=lKY9MCBfrq0,Love and dreams for every child | Sahel Rosa | TEDxKyoto
211,lL8aJE9Xp3Y,https://www.youtube.com/watch?v=lL8aJE9Xp3Y,医療崩壊のすすめ | Hiroyuki Morita | TEDxKagoshima
212,lqw9S4Kb5BE,https://www.youtube.com/watch?v=lqw9S4Kb5BE,What “Enjoying completely” taught me | Masahiko Sugiyama | TEDxHamamatsu
213,ltSj3D2tyqU,https://www.youtube.com/watch?v=ltSj3D2tyqU,Children in need. What about adults? | Megumi Kikukawa | TEDxYouth@Kobe
214,mHs00LBhXeE,https://www.youtube.com/watch?v=mHs00LBhXeE,_____ × Dance = CHOJIN-BEATS. | CHOJIN-BEATS . | TEDxKobe
215,mO1qdljGmjQ,https://www.youtube.com/watch?v=mO1qdljGmjQ,Making temples a place of fun and joy | Juno Ohtani | TEDxHamamatsu
216,mOLYWWuiqBg,https://www.youtube.com/watch?v=mOLYWWuiqBg,What you can gain through helping others | Naoko KURODA | TEDxKobe
217,mPvXL8XbI_Y,https://www.youtube.com/watch?v=mPvXL8XbI_Y,CHANBARA: Samurai battle game that disarm your heart | Ryo IKESHIMA | TEDxKobe
218,n8-zAi-YB3A,https://www.youtube.com/watch?v=n8-zAi-YB3A,"Succeed in business: not bigger, but happier! | Shinichi Chiba | TEDxTohoku"
219,nGqLKf7pTJc,https://www.youtube.com/watch?v=nGqLKf7pTJc,Why we have our society ? | Masaaki Mezaki | TEDxUTokyo
220,nXwLkxYZnew,https://www.youtube.com/watch?v=nXwLkxYZnew,Tradition for the future - Coexistence without dependence | ToyToy (Motoi Ogawa) | TEDxSapporo
221,oj5gT0Vi0tQ,https://www.youtube.com/watch?v=oj5gT0Vi0tQ,自由への挑戦/The challenge to freedom | Masato Nakamura | TEDxNamba
222,ov_W2gNQdz8,https://www.youtube.com/watch?v=ov_W2gNQdz8,"Let's DIT, not DIY | Yuuki Kuwabara | TEDxHaneda"
223,oyBaX2ekjkE,https://www.youtube.com/watch?v=oyBaX2ekjkE,Type design and visual communication | Akira Kobayashi | TEDxUTokyo
224,p0jKC4x3kgk,https://www.youtube.com/watch?v=p0jKC4x3kgk,インターネット社会におけるオリジナリティの追求方法 | Kento Fukuda | TEDxHIU
225,p0yNFgBfG5o,https://www.youtube.com/watch?v=p0yNFgBfG5o,Let's go to the place where there is nothing | Satoru Shoji | TEDxHamamatsu
226,p1ZLZeNFrdc,https://www.youtube.com/watch?v=p1ZLZeNFrdc,What can grown ups do to make the world better place? | Mai Ogasawara | TEDxShimizu
227,p49NuzP0i0U,https://www.youtube.com/watch?v=p49NuzP0i0U,書く力 | Zoonie Yamada | TEDxWasedaU
228,p4C-7ina7-o,https://www.youtube.com/watch?v=p4C-7ina7-o,The significance of being unique -what slime molds told me- | Toshiyuki Nakagaki | TEDxSapporo
229,p4ctGZzlZQg,https://www.youtube.com/watch?v=p4ctGZzlZQg,Food loss can be eliminated with both system and understanding | Yurie TAKESHITA | TEDxKobe
230,pI-gLeEcyKs,https://www.youtube.com/watch?v=pI-gLeEcyKs,How we accept evolving science technologies | Shoko Takahashi | TEDxYouth@Kobe
231,pMnoS75zrPE,https://www.youtube.com/watch?v=pMnoS75zrPE,まだ見ぬ「生涯の友」と生きる | Masako Wakamiya | TEDxICU
232,qO95hWvDEAw,https://www.youtube.com/watch?v=qO95hWvDEAw,The first sight after going off the ordinary rail | wasabi | TEDxYouth@Kobe
233,rsibWKQqCfI,https://www.youtube.com/watch?v=rsibWKQqCfI,The way to clear all the other thoughts at the moment | Nobukatsu OKUBO | TEDxYouth@Kobe
234,s-iBTD67bgM,https://www.youtube.com/watch?v=s-iBTD67bgM,"Know your food, change the world｜Hiroyuki Takahashi｜TEDxTohoku"
235,s1VcJLdrygw,https://www.youtube.com/watch?v=s1VcJLdrygw,人と土地の時間軸を繋ぐ、ミュージアムとアート | Megumi Kobayashi | TEDxAizuwakamatsu
236,s2g-kENFAgg,https://www.youtube.com/watch?v=s2g-kENFAgg,What I could realize through SETI | Shin-ya NARUSAWA | TEDxKobe
237,s4GhI7JQLC0,https://www.youtube.com/watch?v=s4GhI7JQLC0,Let's reconsider the status quo | Mai Wakuda | TEDxHamamatsu
238,sA4Cj96KMi0,https://www.youtube.com/watch?v=sA4Cj96KMi0,Why pole dancing is so beautiful | YUZUKI Megumi | TEDxYouth@Kobe
239,sESC5HKI4w4,https://www.youtube.com/watch?v=sESC5HKI4w4,My way of conveying feelings beyond words | Mari KATAYAMA | TEDxKobe
240,sSWTMlj4U5c,https://www.youtube.com/watch?v=sSWTMlj4U5c,How to win over your dream killers | Tatsue OKADA | TEDxKobe
241,saHZ4bN3h28,https://www.youtube.com/watch?v=saHZ4bN3h28,Is history socially relevant? | Hiroshi Mitani | TEDxUTokyo
242,sp6VPdf03dE,https://www.youtube.com/watch?v=sp6VPdf03dE,Riding the invisible wind - how to become number one ｜Eiichi Tanaka｜ TEDxHimi
243,t3MMsIG94cI,https://www.youtube.com/watch?v=t3MMsIG94cI,違いこそ人生の彩り！ | 杉山 文野 | TEDxNagoyaU
244,tFQYPBN1m2k,https://www.youtube.com/watch?v=tFQYPBN1m2k,音楽ニ国境アリ -  Music has borders | Shinya Ozaki | TEDxKagoshima
245,tFR5mgKfTgw,https://www.youtube.com/watch?v=tFR5mgKfTgw,"Women need science, science needs women | Noriko Osumi | TEDxTohokuUniversity"
246,tOfp_R1NJLA,https://www.youtube.com/watch?v=tOfp_R1NJLA,Patients and medical personnels actually do not know each other | Nobuyuki SUZUKI | TEDxKobe
247,tY4iXBwLQcw,https://www.youtube.com/watch?v=tY4iXBwLQcw,Light at the end of the tunnel | Takumi Hakamata | TEDxHamamatsu
248,u9fhIkq9uJU,https://www.youtube.com/watch?v=u9fhIkq9uJU,Revitalization of Tohoku is Japan’s Revitalization | Yosuke Komatsu | TEDxTohokuUniversity
249,uIETTurE34g,https://www.youtube.com/watch?v=uIETTurE34g,The new relationship with insects: the cockroach's case | Makio TAKEDA | TEDxKobe
250,uQva4c_YjCQ,https://www.youtube.com/watch?v=uQva4c_YjCQ,The story that's called me| Yuka Watanabe | TEDxSapporo
251,v2rkDDczVPA,https://www.youtube.com/watch?v=v2rkDDczVPA,A face-to-face woodcutter connects mountain and town. | Takeshi Maeda | TEDxHamamatsu
252,vEwkmmuVHks,https://www.youtube.com/watch?v=vEwkmmuVHks,"Hardy Pampas grass, Erianthus, and the power of weeds | Mitsuru Gau | TEDxKumamotoshi"
253,vKm958zUBu8,https://www.youtube.com/watch?v=vKm958zUBu8,How an “outsider” can make a difference in a community | Mai Iida | TEDxTohokuUniversity
254,vOoz__Vg72E,https://www.youtube.com/watch?v=vOoz__Vg72E,"Start with ""Trying"" | Keisuke Iwaya |TEDxHIU"
255,vw_0TDuGW1w,https://www.youtube.com/watch?v=vw_0TDuGW1w,"Spreading smiles in hospitals, the power of a Facility Dog | Yuko Morita & Bailey | TEDxShimizu"
256,w50ElZTtzXE,https://www.youtube.com/watch?v=w50ElZTtzXE,"Breakthrough 突破する力！～""ZONE”人間としての能 力を最大限発揮する方法 | 井原 慶子 | TEDxHaneda"
257,wThiuugFWok,https://www.youtube.com/watch?v=wThiuugFWok,Gifting our gratitude: What the FUGURO taught me | Megumi Hikichi | TEDxTohoku
258,wkUrd3-QwJo,https://www.youtube.com/watch?v=wkUrd3-QwJo,Developing compact town inside 100m diameter | Takahiro KIMOTO | TEDxKobe
259,wvJPt6QZwAo,https://www.youtube.com/watch?v=wvJPt6QZwAo,What is produced from industrial waste treatment - pollutant or hope? | Noriko Ishizaka | TEDxUTokyo
260,x4ECxR1rTsI,https://www.youtube.com/watch?v=x4ECxR1rTsI,Why a city in ruins is so interesting | Kumiko Hayasaka | TEDxSapporoWomen
261,xBjapi5DKHI,https://www.youtube.com/watch?v=xBjapi5DKHI,”ママ抱っこしてよ”闇の中でもがく子供たち | Satomi Tomaru | TEDxTakasaki
262,xL7NNDqEoB8,https://www.youtube.com/watch?v=xL7NNDqEoB8,Celebrating beforehand — Mikawa-Manzai | Anjo West Jr. High School Mikawa Manzai Club | TEDxAnjo
263,xNJOeEZw5HE,https://www.youtube.com/watch?v=xNJOeEZw5HE,Save the children! SNS is prohibited after 9:00 p.m.!? | Hideyuki Kamiya | TEDxAnjo
264,xyj99cJKqBk,https://www.youtube.com/watch?v=xyj99cJKqBk,Civic pride can lead our city into connected future | Mari MATSUSHITA | TEDxKobe
265,yF-etrYSIi0,https://www.youtube.com/watch?v=yF-etrYSIi0,The new way of working | Kazutaka Muraguchi | TEDxSapporo
266,yTmihYhufAs,https://www.youtube.com/watch?v=yTmihYhufAs,Learning from the Space — the Possibility of Heat Technology | Hosei Nagano | TEDxAnjo
267,yYxvFYxS_WU,https://www.youtube.com/watch?v=yYxvFYxS_WU,The environment shapes who you are | Chisa Tsubota | TEDxSapporo
268,ydhfjNRFzaM,https://www.youtube.com/watch?v=ydhfjNRFzaM,Music Karate —  New Style of Karate Martial Art Originated in Anjo | Toshin | TEDxAnjo
269,ywkCBTptHg8,https://www.youtube.com/watch?v=ywkCBTptHg8,やりたいことを口に出そう Just say what you want to do | Takanori Nakagome | TEDxKyoto
270,z9mT1pny6tc,https://www.youtube.com/watch?v=z9mT1pny6tc,Empowering teachers to transform education | Yusuke Matsuda | TEDxICU
271,zHO3NNCkyss,https://www.youtube.com/watch?v=zHO3NNCkyss,わたしの自信の作り方 | 野邉 まほろ | TEDxShimaneU
272,zR0tQz5tWOg,https://www.youtube.com/watch?v=zR0tQz5tWOg,The power of culture in a global society: Discover your cultural heritage | Nahomi Aso| TEDxTohoku
273,zwW9qvs2M50,https://www.youtube.com/watch?v=zwW9qvs2M50,バリアバリュー: 障害を価値に変える Barrier Value: Transforming barriers into value | Toshiya Kakiuchi | TEDxKyoto
