mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,noise_path,noise_gain,offset
4830-25898-0015_4859-22176-0022,train-clean-100/4830/25898/4830-25898-0015.flac,0.4877133378959512,train-clean-100/4859/22176/4859-22176-0022.flac,0.5289596934603491,tr/01ca010x_0.52842_407c0202_-0.52842.wav,0.9059212116037179,1.3748827694854227
302-123504-0032_1867-154071-0008,train-clean-100/302/123504/302-123504-0032.flac,0.6991514546100284,train-clean-100/1867/154071/1867-154071-0008.flac,0.8482232704302378,tr/02dc020b_0.84565_01fo030n_-0.84565.wav,1.2748378514462264,1.0046259239609383
887-123290-0008_150-126107-0009,train-clean-100/887/123290/887-123290-0008.flac,0.5497645747251695,train-clean-100/150/126107/150-126107-0009.flac,0.4988711758544821,tr/20kc0101_1.3796_40dc0211_-1.3796.wav,1.7817270841551183,1.3602084685970102
4406-16882-0068_3526-175658-0028,train-clean-100/4406/16882/4406-16882-0068.flac,0.3163002733598264,train-clean-100/3526/175658/3526-175658-0028.flac,0.6279348097615708,tr/40co0314_0.30317_02co0318_-0.30317.wav,1.230196955319827,1.0750129428917377
229-130880-0012_19-198-0016,train-clean-100/229/130880/229-130880-0012.flac,0.41023206759838793,train-clean-100/19/198/19-198-0016.flac,0.7484431252539429,tr/018c0211_0.54699_20uo0108_-0.54699.wav,0.763684212996024,1.1569498429337843
2910-131096-0015_40-222-0025,train-clean-100/2910/131096/2910-131096-0015.flac,0.8042461272423798,train-clean-100/40/222/40-222-0025.flac,0.5809237339472955,tr/019c020s_1.1222_01do0308_-1.1222.wav,1.214472532664983,1.346380275519746
3112-9555-0033_8226-274369-0015,train-clean-100/3112/9555/3112-9555-0033.flac,0.6322506635577864,train-clean-100/8226/274369/8226-274369-0015.flac,0.3884529178136999,tr/40oc020h_1.5718_20ko010p_-1.5718.wav,0.4659836305212247,1.499062577028099
8468-295198-0012_60-121082-0027,train-clean-100/8468/295198/8468-295198-0012.flac,0.5151330248796414,train-clean-100/60/121082/60-121082-0027.flac,1.0107741321191919,tr/01tc020p_0.8629_40nc0208_-0.8629.wav,1.0699023137318557,1.0437082723828337
1355-39947-0022_5104-33407-0003,train-clean-100/1355/39947/1355-39947-0022.flac,0.440603553621983,train-clean-100/5104/33407/5104-33407-0003.flac,0.6203758722098727,tr/028o030j_0.38788_20ha010f_-0.38788.wav,1.5936977902422758,1.3421187013965692
3526-176653-0043_4640-19187-0022,train-clean-100/3526/176653/3526-176653-0043.flac,0.8074722234347886,train-clean-100/4640/19187/4640-19187-0022.flac,0.5781646469125234,tr/401o031a_2.3933_20ga0103_-2.3933.wav,2.4737803761723947,1.3838773585616924
19-198-0015_426-122822-0017,train-clean-100/19/198/19-198-0015.flac,0.6755812153719865,train-clean-100/426/122822/426-122822-0017.flac,0.9491348260632065,tr/20mo0101_2.2974_20sa010t_-2.2974.wav,1.1019624498948772,1.0573870962427605
458-126290-0015_4680-16042-0033,train-clean-100/458/126290/458-126290-0015.flac,0.49175962919881633,train-clean-100/4680/16042/4680-16042-0033.flac,0.5812032780295774,tr/40mo0307_2.4102_20ro010o_-2.4102.wav,2.346616506302025,1.118004274788553
6147-34605-0022_7517-100429-0010,train-clean-100/6147/34605/6147-34605-0022.flac,1.0180997873093331,train-clean-100/7517/100429/7517-100429-0010.flac,0.5885861481786357,tr/20ma0106_1.4797_02co031d_-1.4797.wav,1.5230795147432183,1.4905573727302612
4640-19188-0002_2384-152900-0038,train-clean-100/4640/19188/4640-19188-0002.flac,0.44162216593043296,train-clean-100/2384/152900/2384-152900-0038.flac,0.49236061907897904,tr/20ao010b_2.3306_01bc0210_-2.3306.wav,1.7193552248463155,1.2557425366269364
5022-29411-0025_1970-26100-0019,train-clean-100/5022/29411/5022-29411-0025.flac,0.6529627480041807,train-clean-100/1970/26100/1970-26100-0019.flac,0.8343945774275869,tr/025o031c_0.45838_01ia010a_-0.45838.wav,2.9841220429970408,1.44672747096546
2514-149482-0107_3440-171009-0074,train-clean-100/2514/149482/2514-149482-0107.flac,0.6012524376459539,train-clean-100/3440/171009/3440-171009-0074.flac,0.446761821957461,tr/027o0311_1.6097_01zo030r_-1.6097.wav,1.1627323681890882,1.0752849829903663
403-216-0012_5652-39938-0008,train-clean-100/403/216/403-216-0012.flac,0.6984394133456565,train-clean-100/5652/39938/5652-39938-0008.flac,0.6598566791116153,tr/20fc010b_1.0316_01lo030j_-1.0316.wav,1.852066750138647,1.0685823489446318
2416-152139-0022_1069-133699-0014,train-clean-100/2416/152139/2416-152139-0022.flac,0.43594462608522194,train-clean-100/1069/133699/1069-133699-0014.flac,0.2439387553039187,tr/20to010f_2.428_01io0316_-2.428.wav,0.43346995055453114,1.3031603156372358
2136-5143-0042_8324-286682-0018,train-clean-100/2136/5143/2136-5143-0042.flac,0.6445815580307428,train-clean-100/8324/286682/8324-286682-0018.flac,0.681524453855782,tr/20ao010b_0.84089_40gc020s_-0.84089.wav,2.009178631373463,1.1627141536731784
1992-141719-0040_4340-15220-0051,train-clean-100/1992/141719/1992-141719-0040.flac,0.6212245188830516,train-clean-100/4340/15220/4340-15220-0051.flac,1.3337491710726772,tr/209o010f_1.1701_20eo0101_-1.1701.wav,0.3882035302754403,1.0843773923590438
5703-47212-0004_839-130898-0092,train-clean-100/5703/47212/5703-47212-0004.flac,0.2241125691286396,train-clean-100/839/130898/839-130898-0092.flac,0.6627061292293634,tr/204o010c_1.2439_40do030y_-1.2439.wav,3.213868875395365,1.4280910840602903
4680-16026-0039_7312-92432-0021,train-clean-100/4680/16026/4680-16026-0039.flac,0.5840320671067543,train-clean-100/7312/92432/7312-92432-0021.flac,0.468557390405586,tr/20ma0107_2.3222_01nc020q_-2.3222.wav,0.3559574504724848,1.1703784707872815
118-47824-0023_3168-173565-0023,train-clean-100/118/47824/118-47824-0023.flac,0.40268629349073415,train-clean-100/3168/173565/3168-173565-0023.flac,0.5617735990627354,tr/40da010l_0.84628_01cc0204_-0.84628.wav,0.7802698653959269,1.2702452389704002
2391-145015-0039_4397-15678-0018,train-clean-100/2391/145015/2391-145015-0039.flac,0.557034368384363,train-clean-100/4397/15678/4397-15678-0018.flac,0.5309816043833279,tr/01ca010c_0.47907_20so010n_-0.47907.wav,0.9314174059413478,1.0300941034935707
5808-54425-0027_298-126790-0022,train-clean-100/5808/54425/5808-54425-0027.flac,0.4729788935666477,train-clean-100/298/126790/298-126790-0022.flac,0.8708197521636848,tr/025c0214_2.0926_20ca010z_-2.0926.wav,0.5255700959396302,1.0276418371432245
322-124147-0022_226-131533-0003,train-clean-100/322/124147/322-124147-0022.flac,1.514862544618526,train-clean-100/226/131533/226-131533-0003.flac,0.7617753682159029,tr/01jo030v_1.118_205c010o_-1.118.wav,3.9949488823437598,1.260245416008395
2911-15045-0001_7367-86737-0100,train-clean-100/2911/15045/2911-15045-0001.flac,0.8135843302034141,train-clean-100/7367/86737/7367-86737-0100.flac,0.5219644944992113,tr/01la010n_0.17115_01fo0317_-0.17115.wav,1.827275037409801,1.4942903674058694
1116-132847-0014_5390-30096-0015,train-clean-100/1116/132847/1116-132847-0014.flac,0.7240274486918991,train-clean-100/5390/30096/5390-30096-0015.flac,0.44730350127125035,tr/01mo0315_0.83183_01nc0207_-0.83183.wav,1.0871204071221403,1.3804912149628468
8238-283452-0032_3112-9555-0023,train-clean-100/8238/283452/8238-283452-0032.flac,0.8349192731997596,train-clean-100/3112/9555/3112-9555-0023.flac,0.6032515731373312,tr/20ka0110_2.36_01oo031b_-2.36.wav,0.8565713118409742,1.1966529947487152
2514-149482-0015_5652-39938-0050,train-clean-100/2514/149482/2514-149482-0015.flac,0.4028937501981967,train-clean-100/5652/39938/5652-39938-0050.flac,0.32475084078516364,tr/404c020g_0.94315_01eo031a_-0.94315.wav,2.194814200268868,1.3235723622108135
4680-16026-0040_198-126831-0010,train-clean-100/4680/16026/4680-16026-0040.flac,0.7593060672878308,train-clean-100/198/126831/198-126831-0010.flac,0.5893979708144539,tr/20qa010p_0.44892_027c0203_-0.44892.wav,2.6797783220333415,1.2225745498594027
7078-271888-0087_730-358-0033,train-clean-100/7078/271888/7078-271888-0087.flac,0.5402330634602458,train-clean-100/730/358/730-358-0033.flac,0.5188025213214467,tr/01lo030q_1.1286_401o031a_-1.1286.wav,2.4084970762378983,1.445245235017494
4195-17507-0030_8226-274371-0047,train-clean-100/4195/17507/4195-17507-0030.flac,0.4527319638896615,train-clean-100/8226/274371/8226-274371-0047.flac,0.3367300259839452,tr/40jo0315_0.37285_40mo031c_-0.37285.wav,1.839437477088104,1.3822715808387271
7148-59157-0015_911-128684-0065,train-clean-100/7148/59157/7148-59157-0015.flac,0.3607036182013943,train-clean-100/911/128684/911-128684-0065.flac,0.5618495313107157,tr/01jo030a_1.4494_014o031b_-1.4494.wav,0.4578475639973709,1.491924677469501
201-122255-0041_1926-147979-0037,train-clean-100/201/122255/201-122255-0041.flac,0.5197548263780685,train-clean-100/1926/147979/1926-147979-0037.flac,0.7638429440326009,tr/016o030x_2.024_20ro010l_-2.024.wav,0.4895242749537462,1.3065725261432675
2989-138035-0018_5750-35690-0031,train-clean-100/2989/138035/2989-138035-0018.flac,0.9942394391905975,train-clean-100/5750/35690/5750-35690-0031.flac,0.7284348606987598,tr/20ja0104_2.101_019c020s_-2.101.wav,1.4156969878795747,1.2796785242870705
5163-39921-0010_2764-36617-0038,train-clean-100/5163/39921/5163-39921-0010.flac,0.3994438927164459,train-clean-100/2764/36617/2764-36617-0038.flac,0.8049887465157591,tr/20lo0103_0.82847_40lc020o_-0.82847.wav,2.6356518169031404,1.1597675931226532
1447-130551-0022_4297-13006-0027,train-clean-100/1447/130551/1447-130551-0022.flac,1.4709464242201118,train-clean-100/4297/13006/4297-13006-0027.flac,0.6599883563085114,tr/01yc020x_0.082131_20oc010j_-0.082131.wav,4.5644192669277395,1.2713049651327402
1363-135842-0051_696-93314-0045,train-clean-100/1363/135842/1363-135842-0051.flac,0.9326180201172907,train-clean-100/696/93314/696-93314-0045.flac,0.5219756943563699,tr/20ho0107_0.39579_01ra0107_-0.39579.wav,1.6324610743407615,1.133004748704041
2002-139469-0057_250-142286-0032,train-clean-100/2002/139469/2002-139469-0057.flac,0.6215280863061576,train-clean-100/250/142286/250-142286-0032.flac,0.3994961078502241,tr/013c020y_1.6772_029o030p_-1.6772.wav,3.6661612780540516,1.2260981804558495
5750-100289-0014_3436-172171-0014,train-clean-100/5750/100289/5750-100289-0014.flac,0.3298550888334924,train-clean-100/3436/172171/3436-172171-0014.flac,0.6377412005639901,tr/012o030a_0.48788_01fo0318_-0.48788.wav,2.1978485564512753,1.0525522957229219
248-130697-0000_587-41619-0010,train-clean-100/248/130697/248-130697-0000.flac,0.5549124408085971,train-clean-100/587/41619/587-41619-0010.flac,1.0111486973206605,tr/01va0114_0.46442_403c0216_-0.46442.wav,1.0945631226743842,1.1329536798353834
163-122947-0069_3436-172162-0022,train-clean-100/163/122947/163-122947-0069.flac,0.8622033562591233,train-clean-100/3436/172162/3436-172162-0022.flac,0.4428366424310064,tr/205o010q_2.25_01eo0310_-2.25.wav,2.1652524565675053,1.208776910543047
7780-274562-0048_332-128985-0065,train-clean-100/7780/274562/7780-274562-0048.flac,0.3833291220930671,train-clean-100/332/128985/332-128985-0065.flac,0.35899066934482676,tr/02ao030s_1.867_403o030z_-1.867.wav,1.3752642811393037,1.3258504245877885
5390-30102-0014_8238-274553-0018,train-clean-100/5390/30102/5390-30102-0014.flac,0.7889673073681729,train-clean-100/8238/274553/8238-274553-0018.flac,0.9102781945092513,tr/01bo030p_2.1432_01nc020m_-2.1432.wav,0.3066467055886704,1.019996290297202
5678-43301-0016_7148-7763-0002,train-clean-100/5678/43301/5678-43301-0016.flac,0.35188361993189193,train-clean-100/7148/7763/7148-7763-0002.flac,0.617431105495757,tr/01zo030j_1.5261_01ko030s_-1.5261.wav,1.0397757249496236,1.1844817087025858
3259-158083-0085_5778-12761-0022,train-clean-100/3259/158083/3259-158083-0085.flac,0.792840592246066,train-clean-100/5778/12761/5778-12761-0022.flac,0.554627479567508,tr/01zo0301_1.3511_403a010p_-1.3511.wav,1.7873603123810637,1.494703959687113
4441-76263-0027_1898-145720-0011,train-clean-100/4441/76263/4441-76263-0027.flac,0.33034920466339723,train-clean-100/1898/145720/1898-145720-0011.flac,1.0512447523006407,tr/011a0107_0.40216_20lo010l_-0.40216.wav,2.1121084588165964,1.1011377614450777
298-126791-0009_3486-166446-0034,train-clean-100/298/126791/298-126791-0009.flac,0.533152339418011,train-clean-100/3486/166446/3486-166446-0034.flac,0.14878003235286755,tr/018o030t_2.1931_011c020i_-2.1931.wav,2.0493416813128484,1.2329023383980071
1624-142933-0029_3235-28433-0029,train-clean-100/1624/142933/1624-142933-0029.flac,0.7306183567178842,train-clean-100/3235/28433/3235-28433-0029.flac,0.3878264154883316,tr/40lo0301_1.8615_40pc020v_-1.8615.wav,1.7347911585361122,1.1593643400588838
7402-59171-0015_3879-173592-0016,train-clean-100/7402/59171/7402-59171-0015.flac,0.8392232422832311,train-clean-100/3879/173592/3879-173592-0016.flac,0.3782540291373376,tr/01lo030b_2.2158_01ia010g_-2.2158.wav,0.5395501852050556,1.2367999971748742
1737-146161-0008_4853-27671-0034,train-clean-100/1737/146161/1737-146161-0008.flac,0.943993458220149,train-clean-100/4853/27671/4853-27671-0034.flac,0.6600572448529278,tr/40oa010f_1.1047_01lo030c_-1.1047.wav,2.6623897602497606,1.4572308507084286
8465-246947-0006_5778-12761-0029,train-clean-100/8465/246947/8465-246947-0006.flac,0.739446284031905,train-clean-100/5778/12761/5778-12761-0029.flac,0.3987639856250701,tr/01cc0207_2.2327_01ko0307_-2.2327.wav,0.6828461885759914,1.000418943548913
8095-274346-0017_196-122152-0007,train-clean-100/8095/274346/8095-274346-0017.flac,0.5244838622700048,train-clean-100/196/122152/196-122152-0007.flac,0.5090569263335822,tr/01lo030c_0.27555_01ma010z_-0.27555.wav,2.4861998540691435,1.4883377278936083
8609-283227-0044_5104-33406-0049,train-clean-100/8609/283227/8609-283227-0044.flac,0.4298522182475634,train-clean-100/5104/33406/5104-33406-0049.flac,0.5713402251318468,tr/20lo010c_2.2345_20na010w_-2.2345.wav,0.3974703843393785,1.3741726459835335
3879-174923-0034_1578-140049-0021,train-clean-100/3879/174923/3879-174923-0034.flac,0.43769121737482414,train-clean-100/1578/140049/1578-140049-0021.flac,0.5337014231806552,tr/023o0305_0.82883_02ac020i_-0.82883.wav,1.7051528740661046,1.4946732678219026
1455-138263-0043_6147-34606-0019,train-clean-100/1455/138263/1455-138263-0043.flac,0.4018600309317064,train-clean-100/6147/34606/6147-34606-0019.flac,0.4177984574100669,tr/20do0103_1.6822_01zo030h_-1.6822.wav,6.202624811592052,1.2795582134840424
4051-11217-0029_3214-167602-0036,train-clean-100/4051/11217/4051-11217-0029.flac,0.4616804756962992,train-clean-100/3214/167602/3214-167602-0036.flac,0.45428669167114705,tr/20kc010d_2.277_01uo0316_-2.277.wav,1.0535116233700983,1.1609374350981971
625-132112-0038_7402-90848-0049,train-clean-100/625/132112/625-132112-0038.flac,0.5733769520348501,train-clean-100/7402/90848/7402-90848-0049.flac,0.39388582071367484,tr/20so010n_0.4009_40jc0208_-0.4009.wav,0.7143366913674375,1.4195263881034665
3982-182255-0043_6848-76049-0029,train-clean-100/3982/182255/3982-182255-0043.flac,0.8974519841322364,train-clean-100/6848/76049/6848-76049-0029.flac,0.6070612058461334,tr/20sa010e_1.044_01lo0319_-1.044.wav,2.4002006074111466,1.282263562993986
3607-29116-0012_8465-246942-0010,train-clean-100/3607/29116/3607-29116-0012.flac,0.44049709726999436,train-clean-100/8465/246942/8465-246942-0010.flac,0.6006086489283534,tr/40gc020z_1.5342_40ma010w_-1.5342.wav,3.3317453527632743,1.11430870555773
3486-166424-0065_587-41619-0004,train-clean-100/3486/166424/3486-166424-0065.flac,1.5070875858888402,train-clean-100/587/41619/587-41619-0004.flac,1.017406463790006,tr/20oc010b_1.5306_01lo030c_-1.5306.wav,1.3430960159471834,1.402390940334623
196-122159-0006_3168-173564-0040,train-clean-100/196/122159/196-122159-0006.flac,0.6910326482281596,train-clean-100/3168/173564/3168-173564-0040.flac,0.6420946143471107,tr/020a0103_0.14567_40mo0304_-0.14567.wav,2.0793197116231843,1.1972814545427193
5867-48852-0084_4014-186183-0020,train-clean-100/5867/48852/5867-48852-0084.flac,0.9465929854273538,train-clean-100/4014/186183/4014-186183-0020.flac,0.5359001824564776,tr/20ia010w_2.489_01za010m_-2.489.wav,1.5711874971200726,1.1881407430762436
6064-56168-0011_328-129766-0019,train-clean-100/6064/56168/6064-56168-0011.flac,0.6152232233901195,train-clean-100/328/129766/328-129766-0019.flac,0.6023277018218788,tr/407o030s_2.1858_403c020o_-2.1858.wav,1.670899877491328,1.0390788029401832
8797-294123-0030_1970-26100-0008,train-clean-100/8797/294123/8797-294123-0030.flac,0.543412571453179,train-clean-100/1970/26100/1970-26100-0008.flac,0.6178567960238016,tr/404a010t_0.018758_01jo0315_-0.018758.wav,1.6819607013410955,1.1939465306841317
481-123720-0045_8609-262281-0024,train-clean-100/481/123720/481-123720-0045.flac,0.4665645353187754,train-clean-100/8609/262281/8609-262281-0024.flac,1.032178523651781,tr/20mc010g_1.1836_40lo030y_-1.1836.wav,4.347028772983093,1.2632219302503613
4018-103416-0000_587-54108-0044,train-clean-100/4018/103416/4018-103416-0000.flac,0.5966426152586838,train-clean-100/587/54108/587-54108-0044.flac,0.9348713082575899,tr/025c020z_1.1962_014o030d_-1.1962.wav,1.3074740185275888,1.0499584300305407
2843-152918-0070_87-121553-0030,train-clean-100/2843/152918/2843-152918-0070.flac,0.8791910463246301,train-clean-100/87/121553/87-121553-0030.flac,0.6399557581760237,tr/02ec0217_0.82587_40no0313_-0.82587.wav,0.8048968913229717,1.2138272340976615
1867-154071-0003_5808-48608-0008,train-clean-100/1867/154071/1867-154071-0003.flac,0.5614111965944979,train-clean-100/5808/48608/5808-48608-0008.flac,0.297658708236063,tr/20oa010u_0.55605_01co030b_-0.55605.wav,2.4020388173873246,1.1845864764787826
2002-139469-0079_8629-261139-0017,train-clean-100/2002/139469/2002-139469-0079.flac,0.5610308059667376,train-clean-100/8629/261139/8629-261139-0017.flac,0.5282748984458404,tr/01ea0106_1.3325_40ko030z_-1.3325.wav,1.0745607643152688,1.2727960510974492
1992-141719-0013_27-124992-0003,train-clean-100/1992/141719/1992-141719-0013.flac,0.5391123301324602,train-clean-100/27/124992/27-124992-0003.flac,1.1261558347816698,tr/01lo0307_1.6568_01po030k_-1.6568.wav,3.038154588969247,1.3018237787968614
5678-43303-0021_1723-141149-0043,train-clean-100/5678/43303/5678-43303-0021.flac,0.5463567985406033,train-clean-100/1723/141149/1723-141149-0043.flac,0.9405435300432671,tr/01jo0318_1.7283_01gc0210_-1.7283.wav,0.4473558360075294,1.2106378329259044
7859-102521-0012_4088-158077-0038,train-clean-100/7859/102521/7859-102521-0012.flac,0.6318022646284726,train-clean-100/4088/158077/4088-158077-0038.flac,0.6909461691822438,tr/20ta010s_1.4574_023o0310_-1.4574.wav,0.5159198023602396,1.208340724793668
6925-80680-0016_7447-91187-0000,train-clean-100/6925/80680/6925-80680-0016.flac,0.6605485146217354,train-clean-100/7447/91187/7447-91187-0000.flac,0.7550025014728379,tr/01ao0303_1.9829_01go030v_-1.9829.wav,0.35704633452617984,1.033965824454748
6078-54013-0058_1594-135914-0004,train-clean-100/6078/54013/6078-54013-0058.flac,0.58779841021983,train-clean-100/1594/135914/1594-135914-0004.flac,1.3915243079585131,tr/025c020y_0.00792_20tc010q_-0.00792.wav,0.760151149887025,1.4325786389491024
298-126791-0015_2911-12359-0012,train-clean-100/298/126791/298-126791-0015.flac,0.8618388208266575,train-clean-100/2911/12359/2911-12359-0012.flac,0.48180708088112273,tr/20ta010j_2.2238_01xc020h_-2.2238.wav,2.0924796944827513,1.2785100517060037
4898-28461-0028_8838-298546-0004,train-clean-100/4898/28461/4898-28461-0028.flac,1.0852763641359022,train-clean-100/8838/298546/8838-298546-0004.flac,0.42383740940177556,tr/206o010b_2.3796_01xa0108_-2.3796.wav,1.6035975251372965,1.3514917826118418
8425-246962-0014_730-359-0023,train-clean-100/8425/246962/8425-246962-0014.flac,0.5122336134850519,train-clean-100/730/359/730-359-0023.flac,0.5849273837277237,tr/403o030w_1.5815_20do0101_-1.5815.wav,3.3360476302976214,1.2111032063955642
8468-295198-0003_6476-96661-0017,train-clean-100/8468/295198/8468-295198-0003.flac,0.3861252985671589,train-clean-100/6476/96661/6476-96661-0017.flac,0.32705238360983385,tr/01vo0308_1.9698_20ra010w_-1.9698.wav,1.5944861112697513,1.2113148825543714
403-128339-0028_5456-24741-0001,train-clean-100/403/128339/403-128339-0028.flac,0.6353233511005181,train-clean-100/5456/24741/5456-24741-0001.flac,0.7181273675429856,tr/01po030o_1.9289_20na0110_-1.9289.wav,1.268973118175092,1.4001515300702665
2518-154826-0041_911-130578-0004,train-clean-100/2518/154826/2518-154826-0041.flac,0.8147279102410423,train-clean-100/911/130578/911-130578-0004.flac,1.1944201006294657,tr/206o010k_1.3988_02eo030c_-1.3988.wav,3.9172749557327675,1.1562996575959859
150-126112-0007_125-121124-0083,train-clean-100/150/126112/150-126112-0007.flac,0.9453471363001885,train-clean-100/125/121124/125-121124-0083.flac,0.3494553872334583,tr/017o0309_0.67598_026o0314_-0.67598.wav,1.5860119946406155,1.1608888344068167
1737-142397-0030_3436-172162-0028,train-clean-100/1737/142397/1737-142397-0030.flac,0.5440962890611905,train-clean-100/3436/172162/3436-172162-0028.flac,1.155914304023695,tr/01jo0304_2.0067_40nc020q_-2.0067.wav,1.7133150146245462,1.0147587983441824
89-218-0013_4267-287369-0028,train-clean-100/89/218/89-218-0013.flac,0.7147091639920634,train-clean-100/4267/287369/4267-287369-0028.flac,0.33827245009743667,tr/405c020n_1.3078_01co0305_-1.3078.wav,2.6476657292457033,1.0300621665148588
2989-138035-0071_8095-274345-0013,train-clean-100/2989/138035/2989-138035-0071.flac,1.028942594024687,train-clean-100/8095/274345/8095-274345-0013.flac,0.5985876328366333,tr/01jo030a_2.0416_40go030c_-2.0416.wav,0.33644005811970235,1.341586694318464
909-131045-0001_7226-86965-0038,train-clean-100/909/131045/909-131045-0001.flac,0.5220612899389782,train-clean-100/7226/86965/7226-86965-0038.flac,0.6742477388454523,tr/20nc010e_0.036083_01lo030j_-0.036083.wav,1.0684723813450918,1.4390282387155642
7800-283493-0037_8580-287364-0017,train-clean-100/7800/283493/7800-283493-0037.flac,0.6060718228146653,train-clean-100/8580/287364/8580-287364-0017.flac,0.7282200419741046,tr/018a0108_0.70543_02bo0303_-0.70543.wav,0.60070222657903,1.2889558379527406
60-121082-0046_5163-18515-0031,train-clean-100/60/121082/60-121082-0046.flac,0.8295770226776491,train-clean-100/5163/18515/5163-18515-0031.flac,0.7198091785178743,tr/02ec0214_1.5882_01no0305_-1.5882.wav,1.0523555197838959,1.4220167358770386
78-369-0033_3947-13262-0044,train-clean-100/78/369/78-369-0033.flac,0.8570578157440425,train-clean-100/3947/13262/3947-13262-0044.flac,0.5204870675795611,tr/027o030x_0.69547_20eo010b_-0.69547.wav,0.5613260869453393,1.0811734755435582
5778-54535-0007_2136-5143-0014,train-clean-100/5778/54535/5778-54535-0007.flac,0.28130435841612017,train-clean-100/2136/5143/2136-5143-0014.flac,0.8044768592219479,tr/027o0305_1.8445_020o0319_-1.8445.wav,3.2661888531906564,1.3540512123673052
248-130644-0014_7800-283493-0016,train-clean-100/248/130644/248-130644-0014.flac,0.9182783324759674,train-clean-100/7800/283493/7800-283493-0016.flac,0.3042218384961458,tr/01oo030n_0.86817_40oa0104_-0.86817.wav,2.538567075341194,1.2551496732651084
3607-135982-0032_911-128684-0015,train-clean-100/3607/135982/3607-135982-0032.flac,1.3129203275431505,train-clean-100/911/128684/911-128684-0015.flac,0.8746349247295354,tr/023a0112_0.19562_01ac020d_-0.19562.wav,0.5656108833538331,1.111990194826365
2691-156750-0017_3807-4923-0056,train-clean-100/2691/156750/2691-156750-0017.flac,0.46787944907477297,train-clean-100/3807/4923/3807-4923-0056.flac,0.5140168125068661,tr/02bo0301_0.2458_20nc0104_-0.2458.wav,0.5779793273206152,1.419983237002221
8630-305213-0032_3607-135982-0049,train-clean-100/8630/305213/8630-305213-0032.flac,0.6939477265452586,train-clean-100/3607/135982/3607-135982-0049.flac,0.6716052865300355,tr/01lo030b_0.27246_40bc0219_-0.27246.wav,0.8001260767913443,1.4488546006390661
7190-90542-0028_3830-12531-0017,train-clean-100/7190/90542/7190-90542-0028.flac,1.2362163234674357,train-clean-100/3830/12531/3830-12531-0017.flac,0.4129414582818756,tr/020o0310_0.51463_01xc020h_-0.51463.wav,0.8452407097658509,1.4879253646787822
2007-132570-0023_8063-274117-0022,train-clean-100/2007/132570/2007-132570-0023.flac,0.5695626125397917,train-clean-100/8063/274117/8063-274117-0022.flac,0.5396633697084878,tr/01so030x_0.053053_207c0102_-0.053053.wav,2.2808103450257184,1.3965899690072003
8975-270782-0047_8797-294123-0032,train-clean-100/8975/270782/8975-270782-0047.flac,0.8014491774036834,train-clean-100/8797/294123/8797-294123-0032.flac,0.5691953329283903,tr/01uo030q_1.694_40hc0215_-1.694.wav,0.5020267357404654,1.4243007650948383
1098-133695-0054_7367-86737-0088,train-clean-100/1098/133695/1098-133695-0054.flac,0.5995460764597556,train-clean-100/7367/86737/7367-86737-0088.flac,0.6422112044982171,tr/20lo010k_0.35301_20kc010p_-0.35301.wav,2.4177479883910866,1.3358284122305284
839-130898-0032_8609-283227-0011,train-clean-100/839/130898/839-130898-0032.flac,0.6853273508614699,train-clean-100/8609/283227/8609-283227-0011.flac,0.7631971369495282,tr/01co0315_2.3219_40oo030c_-2.3219.wav,6.278724672341588,1.2841797645442359
8063-274115-0033_1183-133256-0022,train-clean-100/8063/274115/8063-274115-0033.flac,0.3262672976733121,train-clean-100/1183/133256/1183-133256-0022.flac,0.6620442839440684,tr/407o030s_1.3479_011c0201_-1.3479.wav,1.4421653703645432,1.3182678383264501
233-155990-0016_7511-102420-0005,train-clean-100/233/155990/233-155990-0016.flac,0.6608394357316868,train-clean-100/7511/102420/7511-102420-0005.flac,0.47067910208551184,tr/013o031c_1.6407_02eo030y_-1.6407.wav,3.3653340546718677,1.248566184299538
8609-283227-0014_2136-5140-0033,train-clean-100/8609/283227/8609-283227-0014.flac,0.4548688532023036,train-clean-100/2136/5140/2136-5140-0033.flac,0.3810739846906206,tr/40mo031a_1.2554_011o031a_-1.2554.wav,1.3432022350307253,1.3852213690569803
4018-103416-0016_481-123720-0046,train-clean-100/4018/103416/4018-103416-0016.flac,0.4621089682762777,train-clean-100/481/123720/481-123720-0046.flac,0.4169626929224886,tr/01ac0219_0.6228_20sa0107_-0.6228.wav,1.7469222433783171,1.3102686751589356
7278-246956-0033_201-122255-0010,train-clean-100/7278/246956/7278-246956-0033.flac,0.3875494315581005,train-clean-100/201/122255/201-122255-0010.flac,0.9863042275612333,tr/40ja010b_2.1882_20lo010k_-2.1882.wav,1.9201377595480746,1.0757665845295399
125-121342-0026_8747-293952-0087,train-clean-100/125/121342/125-121342-0026.flac,1.40609120589719,train-clean-100/8747/293952/8747-293952-0087.flac,0.992874272268319,tr/018o0314_1.6378_20vc010j_-1.6378.wav,1.1927199341717891,1.4769442810465583
4830-25904-0026_5339-14134-0038,train-clean-100/4830/25904/4830-25904-0026.flac,0.6168813105067595,train-clean-100/5339/14134/5339-14134-0038.flac,0.4589445283011674,tr/025a010d_0.97963_01io0304_-0.97963.wav,1.8189229951825607,1.0844006021625812
